row_id,raceId,driverId,constructorId,circuitId,year,round,race_name,circuit_name,constructor_name,date,stop_number,pit_lap,stop_duration_ms,pit_lap_time_ms,grid,current_position,positionOrder,driver_points_before,constructor_points_before,lap_time_delta,recent_pace_delta,laps_since_last_pit,race_total_laps,laps_remaining,race_progress,approx_gap_ahead,approx_gap_behind,pressure_index,position_change_from_grid,safety_car_likely
2509,968,1,131,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Mercedes,2016-11-27,1,7,22600,108276,1,2,1,355.0,722.0,2085.0,268.3333333333285,7.0,55,48,0.12727272727272726,0.114,2.688,1.1688157428430115,-1,0
2510,968,1,131,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Mercedes,2016-11-27,2,28,21355,108127,1,1,1,355.0,722.0,2065.0,288.6666666666715,21.0,55,27,0.509090909090909,,1.108,,0,0
2511,968,3,131,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Mercedes,2016-11-27,1,8,23753,107897,2,1,2,367.0,722.0,1503.0,338.6666666666715,8.0,55,47,0.14545454545454545,,1.034,,1,0
2512,968,3,131,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Mercedes,2016-11-27,2,29,21218,107777,2,1,2,367.0,722.0,1955.0,223.66666666667152,21.0,55,26,0.5272727272727272,,8.605,,1,0
2514,968,4,1,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,McLaren,2016-11-27,2,38,22248,108222,9,9,10,53.0,75.0,1297.0,902.6666666666715,31.0,55,17,0.6909090909090909,6.697,4.848,0.30091938035445437,0,0
2516,968,8,6,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Ferrari,2016-11-27,2,25,22087,108864,4,3,6,178.0,375.0,2539.0,538.6666666666715,18.0,55,30,0.45454545454545453,10.286,0.231,0.9009530365723447,1,0
2517,968,13,3,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Williams,2016-11-27,1,8,21775,108996,10,7,9,51.0,136.0,1273.0,520.6666666666715,8.0,55,47,0.14545454545454545,0.297,2.062,1.097593955200843,3,0
2519,968,20,6,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Ferrari,2016-11-27,1,8,21711,108749,5,3,3,197.0,375.0,2232.0,831.3333333333285,8.0,55,47,0.14545454545454545,4.719,4.827,0.34647064018417856,2,0
2520,968,20,6,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Ferrari,2016-11-27,2,37,21872,108368,5,1,3,197.0,375.0,2482.0,269.3333333333285,29.0,55,18,0.6727272727272727,,1.271,,4,0
2521,968,154,210,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Haas F1 Team,2016-11-27,1,20,22838,110548,14,11,11,29.0,29.0,1851.0,380.0,20.0,55,35,0.36363636363636365,6.024,7.987,0.25364085759916943,3,0
2522,968,154,210,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Haas F1 Team,2016-11-27,2,38,22527,108589,14,11,11,29.0,29.0,2428.0,276.6666666666715,18.0,55,17,0.6909090909090909,13.253,23.659,0.1107138128259454,3,0
2523,968,807,10,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Force India,2016-11-27,1,8,21834,109709,7,4,7,66.0,163.0,2912.0,912.0,8.0,55,47,0.14545454545454545,4.827,1.148,0.6371642444039003,3,0
2524,968,807,10,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Force India,2016-11-27,2,26,21482,109482,7,4,7,66.0,163.0,3067.0,1338.6666666666715,18.0,55,29,0.4727272727272727,15.59,0.521,0.7177394713908833,3,0
2525,968,815,10,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Force India,2016-11-27,1,9,21308,109917,8,2,8,97.0,163.0,3116.0,1764.0,9.0,55,46,0.16363636363636364,12.815,3.711,0.2846542459631792,6,0
2526,968,815,10,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Force India,2016-11-27,2,27,22012,110378,8,7,8,97.0,163.0,3804.0,1799.0,18.0,55,28,0.4909090909090909,1.44,4.313,0.5980536450956979,1,0
2527,968,817,9,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Red Bull,2016-11-27,1,9,22084,107796,3,1,5,246.0,446.0,1667.0,634.3333333333285,9.0,55,46,0.16363636363636364,,12.815,,2,0
2529,968,821,210,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Haas F1 Team,2016-11-27,1,8,22032,111902,13,13,12,0.0,29.0,2922.0,357.3333333333285,8.0,55,47,0.14545454545454545,0.8,1.884,0.9022961935583296,0,0
2530,968,821,210,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Haas F1 Team,2016-11-27,2,28,22102,109659,13,12,12,0.0,29.0,1901.0,133.0,20.0,55,27,0.509090909090909,0.414,7.424,0.8259220305424926,1,0
2531,968,825,4,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Renault,2016-11-27,1,1,27068,125231,18,22,22,7.0,8.0,0.0,0.0,1.0,55,54,0.01818181818181818,3.127,,,-4,0
2532,968,826,5,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Toro Rosso,2016-11-27,1,8,21896,111776,17,12,19,25.0,63.0,2808.0,927.6666666666715,8.0,55,47,0.14545454545454545,0.227,0.8,1.3705514805759305,5,0
2533,968,828,15,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Sauber,2016-11-27,1,38,22991,115014,22,16,15,0.0,2.0,5988.0,1165.0,38.0,55,17,0.6909090909090909,1.721,11.397,0.44817662107615336,6,0
2534,968,830,9,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Red Bull,2016-11-27,1,21,21221,109576,6,4,4,192.0,446.0,3160.0,1396.6666666666715,21.0,55,34,0.38181818181818183,0.433,0.372,1.4266996799716796,2,0
2535,968,831,15,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Sauber,2016-11-27,1,7,23272,112922,19,18,16,2.0,2.0,3711.0,1266.6666666666715,7.0,55,48,0.12727272727272726,0.14,17.04,0.9326253549616835,1,0
2536,968,831,15,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Sauber,2016-11-27,2,36,29933,115418,19,18,16,2.0,2.0,7052.0,782.6666666666715,29.0,55,19,0.6545454545454545,1.52,,,1,0
2537,968,832,5,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Toro Rosso,2016-11-27,1,6,21761,111451,21,19,18,46.0,63.0,2494.0,206.0,6.0,55,49,0.10909090909090909,1.827,0.732,0.931099076784324,2,0
2538,968,832,5,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Toro Rosso,2016-11-27,2,28,21935,110734,21,14,18,46.0,63.0,2622.0,494.6666666666715,22.0,55,27,0.509090909090909,3.176,4.122,0.43469983737793993,7,0
2539,968,835,4,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Renault,2016-11-27,1,7,24781,113002,15,13,17,1.0,8.0,4449.0,921.6666666666715,7.0,55,48,0.12727272727272726,0.444,0.23,1.5055289057045695,2,0
2540,968,835,4,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Renault,2016-11-27,2,21,22145,111661,15,15,17,1.0,8.0,3625.0,1834.3333333333285,14.0,55,34,0.38181818181818183,0.077,1.97,1.2652054434784241,0,0
2541,968,835,4,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Renault,2016-11-27,3,41,22588,117808,15,14,17,1.0,8.0,10424.0,2012.3333333333285,20.0,55,14,0.7454545454545455,3.44,1.677,0.5987777093492447,1,0
2542,968,836,209,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Manor Marussia,2016-11-27,1,6,33395,111789,16,21,14,1.0,1.0,2973.0,269.6666666666715,6.0,55,49,0.10909090909090909,0.264,,,-5,0
2543,968,836,209,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Manor Marussia,2016-11-27,2,24,22949,111044,16,16,14,1.0,1.0,3782.0,2236.6666666666715,18.0,55,31,0.43636363636363634,3.624,5.783,0.363690367787982,0,0
2544,968,839,209,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Manor Marussia,2016-11-27,1,22,24035,111703,20,13,13,0.0,1.0,2807.0,1064.0,22.0,55,33,0.4,0.553,4.896,0.81352151610967,7,0
2545,968,839,209,24,2016,21,Abu Dhabi Grand Prix,Yas Marina Circuit,Manor Marussia,2016-11-27,2,36,23026,110445,20,15,13,0.0,1.0,3044.0,1450.3333333333285,14.0,55,19,0.6545454545454545,0.833,0.112,1.444834312582667,5,0
2546,969,1,131,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Mercedes,2017-03-26,1,17,21709,106345,1,4,2,0.0,0.0,18228.0,539.3333333333285,17.0,57,40,0.2982456140350877,0.847,1.684,0.9139967579439652,-3,0
2547,969,4,1,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,McLaren,2017-03-26,1,16,22484,109469,12,10,14,0.0,0.0,18582.0,178.33333333332848,16.0,57,41,0.2807017543859649,27.044,1.956,0.3739532445534554,2,0
2548,969,8,6,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Ferrari,2017-03-26,1,26,22033,106225,4,4,4,0.0,0.0,17609.0,73.66666666667152,26.0,57,31,0.45614035087719296,0.846,14.243,0.6073156930673611,0,0
2549,969,13,3,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Williams,2017-03-26,1,20,21568,107482,7,7,6,0.0,0.0,17407.0,542.3333333333285,20.0,57,37,0.3508771929824561,10.592,10.54,0.17292150326586314,0,0
2550,969,20,6,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Ferrari,2017-03-26,1,23,21988,106995,2,2,1,0.0,0.0,18877.0,316.3333333333285,23.0,57,34,0.40350877192982454,6.468,0.456,0.8207178466953508,0,0
2551,969,807,4,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Renault,2017-03-26,1,16,23130,109892,11,11,11,0.0,0.0,19033.0,223.0,16.0,57,41,0.2807017543859649,1.956,4.607,0.5166434861893346,0,0
2552,969,807,4,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Renault,2017-03-26,2,30,23159,110816,11,12,11,0.0,0.0,20539.0,1497.6666666666715,14.0,57,27,0.5263157894736842,23.058,8.65,0.14519315798564522,-1,0
2553,969,815,10,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Force India,2017-03-26,1,17,22045,108359,10,9,7,0.0,0.0,18155.0,114.66666666667152,17.0,57,40,0.2982456140350877,16.452,16.791,0.11350821807486275,1,0
2554,969,822,131,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Mercedes,2017-03-26,1,25,21440,106647,3,4,3,0.0,0.0,18270.0,792.0,25.0,57,32,0.43859649122807015,2.396,14.975,0.3570618844594856,-1,0
2555,969,825,210,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Haas F1 Team,2017-03-26,1,1,31336,167633,17,19,15,0.0,0.0,0.0,0.0,1.0,57,56,0.017543859649122806,48.254,129.14,0.027986952140130847,-2,0
2556,969,825,210,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Haas F1 Team,2017-03-26,2,44,22189,110882,17,15,15,0.0,0.0,20488.0,2032.0,43.0,57,13,0.7719298245614035,34.716,,,2,0
2557,969,826,5,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Toro Rosso,2017-03-26,1,34,25559,111432,9,8,9,0.0,0.0,21861.0,245.66666666667152,34.0,57,23,0.5964912280701754,1.734,0.531,1.0189323118367681,1,0
2558,969,826,5,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Toro Rosso,2017-03-26,2,49,24026,109074,9,9,9,0.0,0.0,21091.0,1581.3333333333285,15.0,57,8,0.8596491228070176,12.96,30.324,0.10355764083601321,0,0
2559,969,830,9,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Red Bull,2017-03-26,1,25,22208,108655,5,5,5,0.0,0.0,19822.0,1269.0,25.0,57,32,0.43859649122807015,14.975,7.603,0.17883633052268955,0,0
2561,969,838,1,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,McLaren,2017-03-26,1,9,39562,128894,18,18,13,0.0,0.0,36833.0,1272.6666666666715,9.0,57,48,0.15789473684210525,25.606,20.053,0.08508467579303644,0,0
2562,969,839,10,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Force India,2017-03-26,1,15,22154,108477,13,12,10,0.0,0.0,17611.0,227.66666666667152,15.0,57,42,0.2631578947368421,19.204,7.483,0.16737797394782578,1,0
2564,969,840,3,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Williams,2017-03-26,2,29,22380,110755,20,13,16,0.0,0.0,20930.0,1448.0,24.0,57,28,0.5087719298245614,22.946,22.793,0.0837897963226068,7,0
2565,969,841,15,1,2017,1,Australian Grand Prix,Albert Park Grand Prix Circuit,Sauber,2017-03-26,1,15,28591,116702,16,15,12,0.0,0.0,24830.0,201.33333333332848,15.0,57,42,0.2631578947368421,14.196,12.804,0.138249561472391,1,0
2566,970,1,131,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2017-04-09,1,4,22999,130924,1,1,1,18.0,33.0,22172.0,21692.33333333333,4.0,56,52,0.07142857142857142,,9.168,,0,0
2567,970,1,131,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2017-04-09,2,5,17616,180642,1,1,1,18.0,33.0,71890.0,29083.0,1.0,56,51,0.08928571428571429,,0.926,,0,0
2568,970,1,131,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2017-04-09,3,6,17737,167366,1,1,1,18.0,33.0,58614.0,43337.33333333334,1.0,56,50,0.10714285714285714,,3.715,,0,0
2569,970,1,131,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Mercedes,2017-04-09,4,36,22668,101641,1,1,1,18.0,33.0,4930.0,1018.0,30.0,56,20,0.6428571428571429,,22.315,,0,0
2570,970,4,1,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,McLaren,2017-04-09,1,2,24250,145244,13,8,16,0.0,0.0,28096.0,0.0,2.0,56,54,0.03571428571428571,2.268,2.796,0.569432746961628,5,0
2571,970,4,1,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,McLaren,2017-04-09,2,4,17304,150670,13,9,16,0.0,0.0,33522.0,22437.333333333343,2.0,56,52,0.07142857142857142,5.749,4.592,0.32699699483905953,4,0
2572,970,4,1,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,McLaren,2017-04-09,3,5,17302,164550,13,8,16,0.0,0.0,47402.0,33611.33333333334,1.0,56,51,0.08928571428571429,6.478,6.397,0.26891553694722314,5,0
2573,970,4,1,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,McLaren,2017-04-09,4,6,17302,156353,13,7,16,0.0,0.0,39205.0,40046.66666666666,1.0,56,50,0.10714285714285714,5.857,2.496,0.43187756152242496,6,0
2574,970,8,6,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2017-04-09,1,4,23847,137618,4,4,5,12.0,37.0,23692.0,18704.0,4.0,56,52,0.07142857142857142,1.064,2.36,0.7821151716500554,0,0
2575,970,8,6,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2017-04-09,2,5,17877,177431,4,3,5,12.0,37.0,63505.0,26601.333333333343,1.0,56,51,0.08928571428571429,9.114,0.492,0.7691141363787938,1,0
2576,970,8,6,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2017-04-09,3,6,17435,164490,4,3,5,12.0,37.0,50564.0,38930.66666666666,1.0,56,50,0.10714285714285714,3.449,1.808,0.5808949672739289,1,0
2577,970,8,6,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2017-04-09,4,39,23119,104265,4,3,5,12.0,37.0,5881.0,577.6666666666715,33.0,56,17,0.6964285714285714,3.918,2.224,0.5135083861683974,1,0
2578,970,13,3,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Williams,2017-04-09,1,2,23123,147030,6,9,14,8.0,8.0,28872.0,0.0,2.0,56,54,0.03571428571428571,2.796,1.011,0.7607002372095728,-3,0
2579,970,13,3,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Williams,2017-04-09,2,4,17324,154431,6,11,14,8.0,8.0,36273.0,22042.333333333343,2.0,56,52,0.07142857142857142,1.014,0.461,1.1809870264751803,-5,0
2580,970,13,3,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Williams,2017-04-09,3,5,17321,167076,6,10,14,8.0,8.0,48918.0,34133.33333333334,1.0,56,51,0.08928571428571429,1.735,0.808,0.9187280581126336,-4,0
2581,970,13,3,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Williams,2017-04-09,4,6,17377,161721,6,10,14,8.0,8.0,43563.0,40815.33333333334,1.0,56,50,0.10714285714285714,1.479,1.153,0.8678566470193565,-4,0
2582,970,13,3,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Williams,2017-04-09,5,24,23451,104510,6,13,14,8.0,8.0,4997.0,244.0,18.0,56,32,0.42857142857142855,8.682,5.373,0.26019641774602126,-7,0
2583,970,13,3,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Williams,2017-04-09,6,48,22517,108316,6,13,14,8.0,8.0,10029.0,2422.6666666666715,24.0,56,8,0.8571428571428571,2.078,3.041,0.5723497889324483,-7,0
2584,970,20,6,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2017-04-09,1,2,22906,139426,2,2,2,25.0,37.0,29307.0,0.0,2.0,56,54,0.03571428571428571,2.914,1.484,0.6580695912192658,0,0
2585,970,20,6,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2017-04-09,2,4,17354,139999,2,6,2,25.0,37.0,29880.0,26290.666666666657,2.0,56,52,0.07142857142857142,11.36,12.513,0.154908960974174,-4,0
2586,970,20,6,17,2017,2,Chinese Grand Prix,Shanghai International Circuit,Ferrari,2017-04-09,3,5,17362,169036,2,6,2,25.0,37.0,58917.0,36250.66666666666,1.0,56,51,0.08928571428571429,3.629,9.234,0.31374288400193306,-4,0
